Id,SalePrice
2735,135180.3656786803
2736,139063.24475810528
2737,119168.36516386503
2738,141331.78189193486
2739,160904.65843184188
2740,134078.95315316046
2741,149553.1365859603
2742,155324.29179876595
2743,159210.49783864553
2744,161593.44490992327
2745,144032.39214222657
2746,135960.64867760724
2747,142048.30147420766
2748,125030.12520452742
2749,127286.63647159432
2750,133469.11923070677
2751,134272.30236649598
2752,204834.39756689293
2753,146276.44989356308
2754,199051.854245502
2755,134869.73749214006
2756,94386.92438279094
2757,71828.92914547189
2758,89222.28943746092
2759,155096.37757867086
2760,121105.64478265544
2761,142130.04298681696
2762,143861.04671601456
2763,191553.80421255447
2764,150587.64758843524
2765,277027.327892408
2766,140621.95810258738
2767,87439.52774060544
2768,132866.6935964249
2769,126810.92886696795
2770,139718.47246840893
2771,105238.9806279717
2772,111206.81275264794
2773,164936.50824219946
2774,148919.53083935968
2775,126603.17887097747
2776,143406.5559023579
2777,139383.7764720062
2778,106910.43361547099
2779,130231.55790383015
2780,102467.32811877588
2781,94146.71311120816
2782,91305.24135694561
2783,91247.39586214676
2784,118427.71919133025
2785,135745.90782626742
2786,65271.741727551846
2787,133800.07095337388
2788,75422.06326576893
2789,159994.22423120166
2790,96415.25442124976
2791,107754.00987170191
2792,70137.49629665706
2793,166899.73030495204
2794,95594.61529399491
2795,122699.02499539405
2796,100498.57314692692
2797,205945.60038669224
2798,103387.64277718522
2799,114666.00546100733
2800,69470.91571052112
2801,100949.41693014966
2802,133831.03612006956
2803,172780.30880120676
2804,134309.87968066245
2805,100953.55708611291
2806,78642.99077875538
2807,156225.907389454
2808,145932.95511133756
2809,131875.05907406105
2810,125193.94682429024
2811,163649.97086220144
2812,164409.8063850634
2813,161187.0036749869
2814,160896.20622867587
2815,119011.4669980667
2816,234369.89283210013
2817,156056.5690722294
2818,133182.98637981934
2819,160569.3966689774
2820,136318.68737968625
2821,112442.64738254086
2822,190272.55981336551
2823,313388.51032829087
2824,178831.31161949964
2825,146246.22480323372
2826,134733.0632895327
2827,141079.71476561166
2828,225298.57718778247
2829,229261.80712316584
2830,235058.22230641998
2831,177029.4345739825
2832,250864.74108465947
2833,298250.7791063219
2834,219784.46385750748
2835,225038.29058233876
2836,194190.9929792056
2837,165548.68688965752
2838,156013.45793026141
2839,176500.88442757336
2840,201647.54011533663
2841,206372.44953695426
2842,238619.51483526945
2843,150986.15613813815
2844,174730.89540577345
2845,124011.73357509819
2846,211947.11896941543
2847,210008.08096291363
2848,226249.20076933273
2849,200850.42495944828
2850,275580.16671016207
2851,222273.50101953067
2852,236742.35722652165
2853,240576.0370567479
2854,141711.40133266387
2855,203238.11226650295
2856,201960.08991851265
2857,192127.25141629257
2858,211380.42317048437
2859,112789.16290413908
2860,113656.9458328266
2861,129860.56912401515
2862,195633.81475431978
2863,136181.9115611915
2864,248558.78111308836
2865,139812.76120718263
2866,148984.1381464431
2867,98915.29339682344
2868,95041.90607397002
2869,99383.91439112056
2870,121719.08516351004
2871,83329.28764945998
2872,46050.072571421995
2873,108604.6077476068
2874,151515.33266335298
2875,119296.24185914341
2876,163095.67990423867
2877,140810.90240745124
2878,164203.37776172228
2879,139202.14469451547
2880,107931.48779948906
2881,153104.02550675755
2882,180020.0804381681
2883,194906.2820534876
2884,200994.65122808228
2885,185215.79057359003
2886,237867.31072278263
2887,97823.38424779483
2888,134691.3281379392
2889,59419.6991226857
2890,76763.17467264444
2891,131292.28488363413
2892,54744.11194896035
2893,97384.43561953254
2894,67670.47983917479
2895,340000.7486118155
2896,275581.2395809662
2897,218031.67668991568
2898,152372.04742071553
2899,208237.94608213988
2900,159920.42177807537
2901,208358.12916144833
2902,189654.03720280092
2903,326396.82829952525
2904,341421.1947485153
2905,79786.94034039007
2906,186751.3448723685
2907,114341.65015844957
2908,126343.66961915919
2909,157965.95746274223
2910,77054.99216687705
2911,81798.95101530256
2912,151851.2887433875
2913,80654.71760831896
2914,79023.77508921188
2915,88717.95415856416
2916,82125.64567585605
2917,175555.09332867266
2918,121274.0962088153
2919,223752.40596401255
